MatchID,Date,Season,Venue,Team1,Team2,Winner,Margin,MarginType,PlayerOfMatch,RunsTeam1,RunsTeam2,WicketsTeam1,WicketsTeam2
MATCH0753,2021-12-03,2021,Pune,Chennai Super Kings,Mumbai Indians,Royal Challengers Bangalore,3,runs,Player_73,185,188,8,7
MATCH0754,2023-02-13,2023,Pune,Royal Challengers Bangalore,Punjab Kings,Sunrisers Hyderabad,23,runs,Player_24,194,196,9,1
MATCH0755,2019-05-26,2019,Jaipur,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,17,runs,Player_43,136,151,6,9
MATCH0756,2012-06-24,2012,Bangalore,Punjab Kings,Chennai Super Kings,Kolkata Knight Riders,35,wickets,Player_89,186,134,7,1
MATCH0757,2015-10-15,2015,Chennai,Chennai Super Kings,Mumbai Indians,Rajasthan Royals,2,runs,Player_82,163,85,8,4
MATCH0758,2010-07-01,2010,Chennai,Mumbai Indians,Chennai Super Kings,Kolkata Knight Riders,5,runs,Player_25,170,145,3,7
MATCH0759,2011-10-17,2011,Pune,Delhi Capitals,Royal Challengers Bangalore,Sunrisers Hyderabad,35,runs,Player_27,160,84,7,4
MATCH0760,2020-05-03,2020,Jaipur,Kolkata Knight Riders,Chennai Super Kings,Delhi Capitals,28,wickets,Player_27,227,82,3,1
MATCH0761,2018-06-26,2018,Pune,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,13,wickets,Player_72,86,192,10,9
MATCH0762,2023-04-10,2023,Chennai,Sunrisers Hyderabad,Royal Challengers Bangalore,Rajasthan Royals,48,wickets,Player_63,198,151,9,1
MATCH0763,2013-08-31,2013,Delhi,Delhi Capitals,Punjab Kings,Royal Challengers Bangalore,4,wickets,Player_80,144,107,9,2
MATCH0764,2020-12-12,2020,Chennai,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,4,runs,Player_20,139,190,8,7
MATCH0765,2009-12-21,2009,Jaipur,Rajasthan Royals,Sunrisers Hyderabad,Mumbai Indians,11,runs,Player_16,193,144,1,7
MATCH0766,2018-11-15,2018,Kolkata,Kolkata Knight Riders,Sunrisers Hyderabad,Punjab Kings,3,runs,Player_86,211,194,0,8
MATCH0767,2010-04-29,2010,Bangalore,Chennai Super Kings,Punjab Kings,Royal Challengers Bangalore,12,runs,Player_78,164,146,7,5
MATCH0768,2018-06-18,2018,Delhi,Punjab Kings,Royal Challengers Bangalore,Sunrisers Hyderabad,49,wickets,Player_50,150,80,7,9
MATCH0769,2022-04-12,2022,Mumbai,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,18,wickets,Player_49,218,187,0,4
MATCH0770,2010-12-09,2010,Kolkata,Sunrisers Hyderabad,Mumbai Indians,Kolkata Knight Riders,19,runs,Player_11,94,171,0,0
MATCH0771,2011-02-06,2011,Chennai,Delhi Capitals,Chennai Super Kings,Mumbai Indians,36,wickets,Player_71,163,220,1,1
MATCH0772,2011-03-08,2011,Mumbai,Kolkata Knight Riders,Mumbai Indians,Royal Challengers Bangalore,12,wickets,Player_46,109,221,1,10
MATCH0773,2010-04-14,2010,Bangalore,Sunrisers Hyderabad,Chennai Super Kings,Punjab Kings,11,runs,Player_69,175,104,2,9
MATCH0774,2025-05-08,2025,Delhi,Delhi Capitals,Rajasthan Royals,Delhi Capitals,50,runs,Player_78,218,89,3,6
MATCH0775,2025-06-11,2025,Pune,Mumbai Indians,Royal Challengers Bangalore,Delhi Capitals,14,wickets,Player_17,221,167,10,6
MATCH0776,2010-01-29,2010,Mumbai,Kolkata Knight Riders,Chennai Super Kings,Royal Challengers Bangalore,6,runs,Player_65,206,227,4,2
MATCH0777,2019-07-18,2019,Delhi,Punjab Kings,Chennai Super Kings,Royal Challengers Bangalore,31,wickets,Player_34,211,160,10,1
MATCH0778,2014-03-27,2014,Mumbai,Punjab Kings,Punjab Kings,Delhi Capitals,22,runs,Player_98,186,185,5,2
MATCH0779,2019-03-12,2019,Hyderabad,Kolkata Knight Riders,Chennai Super Kings,Sunrisers Hyderabad,45,runs,Player_13,95,90,2,8
MATCH0780,2024-11-15,2024,Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,Kolkata Knight Riders,33,wickets,Player_50,85,109,1,8
MATCH0781,2013-09-28,2013,Mumbai,Sunrisers Hyderabad,Rajasthan Royals,Kolkata Knight Riders,42,wickets,Player_66,189,139,6,7
MATCH0782,2012-07-19,2012,Pune,Punjab Kings,Punjab Kings,Chennai Super Kings,6,wickets,Player_49,126,172,5,3
MATCH0783,2022-11-24,2022,Kolkata,Punjab Kings,Rajasthan Royals,Chennai Super Kings,41,wickets,Player_65,197,166,0,1
MATCH0784,2015-12-26,2015,Jaipur,Chennai Super Kings,Delhi Capitals,Royal Challengers Bangalore,8,wickets,Player_30,242,116,6,8
MATCH0785,2011-11-07,2011,Jaipur,Punjab Kings,Delhi Capitals,Delhi Capitals,10,wickets,Player_2,248,117,1,4
MATCH0786,2024-07-29,2024,Hyderabad,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,20,wickets,Player_67,228,123,6,2
MATCH0787,2010-01-13,2010,Jaipur,Delhi Capitals,Kolkata Knight Riders,Mumbai Indians,31,runs,Player_22,182,94,9,3
MATCH0788,2022-10-29,2022,Chennai,Sunrisers Hyderabad,Mumbai Indians,Kolkata Knight Riders,29,runs,Player_63,118,112,0,3
MATCH0789,2022-05-20,2022,Delhi,Chennai Super Kings,Kolkata Knight Riders,Sunrisers Hyderabad,44,wickets,Player_63,127,193,6,0
MATCH0790,2023-01-22,2023,Delhi,Rajasthan Royals,Kolkata Knight Riders,Royal Challengers Bangalore,37,runs,Player_30,102,100,6,4
MATCH0791,2012-12-23,2012,Chennai,Chennai Super Kings,Chennai Super Kings,Delhi Capitals,19,wickets,Player_71,192,204,4,10
MATCH0792,2008-05-25,2008,Pune,Chennai Super Kings,Punjab Kings,Rajasthan Royals,41,runs,Player_66,137,215,8,3
MATCH0793,2011-04-04,2011,Chennai,Punjab Kings,Punjab Kings,Punjab Kings,39,runs,Player_40,89,167,10,6
MATCH0794,2017-11-24,2017,Hyderabad,Punjab Kings,Sunrisers Hyderabad,Royal Challengers Bangalore,23,wickets,Player_41,140,152,0,4
MATCH0795,2015-05-29,2015,Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Punjab Kings,29,runs,Player_56,186,224,9,2
MATCH0796,2018-03-26,2018,Hyderabad,Chennai Super Kings,Punjab Kings,Rajasthan Royals,20,runs,Player_41,213,192,9,4
MATCH0797,2009-10-19,2009,Jaipur,Chennai Super Kings,Delhi Capitals,Rajasthan Royals,47,wickets,Player_88,90,241,3,4
MATCH0798,2015-04-14,2015,Kolkata,Rajasthan Royals,Sunrisers Hyderabad,Punjab Kings,17,wickets,Player_58,169,205,7,7
MATCH0799,2018-08-18,2018,Chennai,Delhi Capitals,Chennai Super Kings,Mumbai Indians,28,wickets,Player_48,246,137,9,9
MATCH0800,2022-09-16,2022,Mumbai,Chennai Super Kings,Royal Challengers Bangalore,Kolkata Knight Riders,6,wickets,Player_21,171,135,2,6
MATCH0801,2022-11-07,2022,Hyderabad,Kolkata Knight Riders,Mumbai Indians,Chennai Super Kings,31,wickets,Player_33,154,141,2,6
MATCH0802,2024-12-29,2024,Mumbai,Royal Challengers Bangalore,Chennai Super Kings,Delhi Capitals,15,runs,Player_75,140,223,8,8
MATCH0803,2024-01-25,2024,Mumbai,Sunrisers Hyderabad,Delhi Capitals,Mumbai Indians,6,wickets,Player_65,93,101,9,9
MATCH0804,2016-08-14,2016,Delhi,Rajasthan Royals,Delhi Capitals,Punjab Kings,16,wickets,Player_80,91,84,1,10
MATCH0805,2015-11-22,2015,Chennai,Punjab Kings,Sunrisers Hyderabad,Kolkata Knight Riders,29,wickets,Player_82,116,233,3,1
MATCH0806,2023-01-11,2023,Hyderabad,Chennai Super Kings,Mumbai Indians,Royal Challengers Bangalore,24,runs,Player_24,139,231,8,6
MATCH0807,2019-11-17,2019,Kolkata,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,24,runs,Player_80,181,202,1,7
MATCH0808,2023-12-15,2023,Chennai,Delhi Capitals,Royal Challengers Bangalore,Chennai Super Kings,24,wickets,Player_1,165,165,8,6
MATCH0809,2009-08-07,2009,Jaipur,Mumbai Indians,Delhi Capitals,Mumbai Indians,35,runs,Player_87,174,192,8,6
MATCH0810,2011-06-04,2011,Delhi,Punjab Kings,Sunrisers Hyderabad,Mumbai Indians,28,wickets,Player_96,211,137,4,4
MATCH0811,2015-03-26,2015,Hyderabad,Punjab Kings,Punjab Kings,Rajasthan Royals,23,runs,Player_87,198,118,10,5
MATCH0812,2014-05-29,2014,Delhi,Chennai Super Kings,Delhi Capitals,Delhi Capitals,32,runs,Player_16,238,150,2,6
MATCH0813,2013-06-20,2013,Pune,Delhi Capitals,Kolkata Knight Riders,Sunrisers Hyderabad,26,runs,Player_35,153,190,2,7
MATCH0814,2016-10-25,2016,Bangalore,Kolkata Knight Riders,Sunrisers Hyderabad,Delhi Capitals,32,wickets,Player_44,172,121,6,7
MATCH0815,2024-05-22,2024,Jaipur,Punjab Kings,Kolkata Knight Riders,Chennai Super Kings,10,wickets,Player_74,88,221,9,3
MATCH0816,2023-10-25,2023,Jaipur,Delhi Capitals,Delhi Capitals,Punjab Kings,42,runs,Player_13,193,241,6,5
MATCH0817,2011-03-15,2011,Delhi,Delhi Capitals,Royal Challengers Bangalore,Sunrisers Hyderabad,47,runs,Player_21,142,211,8,9
MATCH0818,2016-10-10,2016,Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,17,wickets,Player_4,211,174,6,7
MATCH0819,2014-01-24,2014,Pune,Rajasthan Royals,Sunrisers Hyderabad,Chennai Super Kings,26,wickets,Player_3,203,242,2,3
MATCH0820,2012-03-20,2012,Hyderabad,Delhi Capitals,Kolkata Knight Riders,Punjab Kings,3,wickets,Player_76,156,237,0,1
MATCH0821,2023-07-10,2023,Bangalore,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,15,runs,Player_76,201,194,5,3
MATCH0822,2018-03-27,2018,Jaipur,Sunrisers Hyderabad,Delhi Capitals,Chennai Super Kings,24,wickets,Player_81,167,81,0,2
MATCH0823,2013-07-09,2013,Pune,Rajasthan Royals,Sunrisers Hyderabad,Punjab Kings,26,wickets,Player_11,115,109,8,2
MATCH0824,2015-06-05,2015,Chennai,Punjab Kings,Punjab Kings,Mumbai Indians,31,wickets,Player_58,142,187,0,8
MATCH0825,2023-09-04,2023,Delhi,Delhi Capitals,Delhi Capitals,Delhi Capitals,2,wickets,Player_89,223,211,7,8
MATCH0826,2023-11-18,2023,Delhi,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,28,wickets,Player_100,148,116,5,3
MATCH0827,2017-12-11,2017,Chennai,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,26,runs,Player_22,235,155,7,7
MATCH0828,2023-09-19,2023,Bangalore,Royal Challengers Bangalore,Mumbai Indians,Chennai Super Kings,45,wickets,Player_19,149,150,4,5
MATCH0829,2016-04-03,2016,Jaipur,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,5,runs,Player_90,153,81,5,1
MATCH0830,2011-07-22,2011,Kolkata,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,8,runs,Player_73,167,172,2,2
MATCH0831,2008-05-19,2008,Pune,Sunrisers Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,23,wickets,Player_42,141,107,2,9
MATCH0832,2019-12-24,2019,Mumbai,Punjab Kings,Sunrisers Hyderabad,Delhi Capitals,12,wickets,Player_94,194,122,2,0
MATCH0833,2019-12-03,2019,Pune,Punjab Kings,Delhi Capitals,Chennai Super Kings,49,wickets,Player_92,127,154,4,5
MATCH0834,2022-04-21,2022,Kolkata,Delhi Capitals,Royal Challengers Bangalore,Rajasthan Royals,29,runs,Player_39,199,165,10,4
MATCH0835,2008-06-13,2008,Kolkata,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,43,wickets,Player_23,196,228,3,10
MATCH0836,2013-09-21,2013,Kolkata,Delhi Capitals,Rajasthan Royals,Kolkata Knight Riders,16,runs,Player_55,215,126,5,4
MATCH0837,2008-10-14,2008,Bangalore,Rajasthan Royals,Punjab Kings,Punjab Kings,31,runs,Player_32,152,161,10,8
MATCH0838,2017-05-27,2017,Mumbai,Sunrisers Hyderabad,Kolkata Knight Riders,Rajasthan Royals,20,runs,Player_11,92,133,10,1
MATCH0839,2022-10-16,2022,Pune,Punjab Kings,Rajasthan Royals,Rajasthan Royals,27,runs,Player_71,91,142,5,6
MATCH0840,2017-07-08,2017,Hyderabad,Mumbai Indians,Chennai Super Kings,Mumbai Indians,36,wickets,Player_91,242,237,0,9
MATCH0841,2021-06-13,2021,Delhi,Chennai Super Kings,Rajasthan Royals,Mumbai Indians,17,wickets,Player_66,249,203,10,1
MATCH0842,2015-11-24,2015,Delhi,Royal Challengers Bangalore,Mumbai Indians,Punjab Kings,7,wickets,Player_28,92,119,9,1
MATCH0843,2015-08-06,2015,Jaipur,Delhi Capitals,Kolkata Knight Riders,Mumbai Indians,15,wickets,Player_67,128,157,0,10
MATCH0844,2018-12-13,2018,Bangalore,Kolkata Knight Riders,Chennai Super Kings,Royal Challengers Bangalore,18,wickets,Player_70,174,157,7,5
MATCH0845,2020-07-12,2020,Delhi,Mumbai Indians,Delhi Capitals,Chennai Super Kings,29,runs,Player_2,131,130,1,8
MATCH0846,2015-08-02,2015,Bangalore,Delhi Capitals,Punjab Kings,Royal Challengers Bangalore,7,runs,Player_5,102,200,6,7
MATCH0847,2017-12-25,2017,Chennai,Rajasthan Royals,Chennai Super Kings,Royal Challengers Bangalore,20,runs,Player_40,214,114,1,6
MATCH0848,2025-06-12,2025,Jaipur,Sunrisers Hyderabad,Chennai Super Kings,Kolkata Knight Riders,2,runs,Player_62,103,153,1,5
MATCH0849,2021-12-27,2021,Hyderabad,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,28,wickets,Player_30,233,95,5,7
MATCH0850,2018-09-04,2018,Kolkata,Delhi Capitals,Mumbai Indians,Punjab Kings,42,runs,Player_94,181,134,1,2
MATCH0851,2009-04-14,2009,Mumbai,Punjab Kings,Mumbai Indians,Delhi Capitals,13,runs,Player_35,202,166,10,2
MATCH0852,2022-04-19,2022,Mumbai,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,3,runs,Player_34,102,153,1,7
MATCH0853,2009-05-27,2009,Bangalore,Punjab Kings,Chennai Super Kings,Delhi Capitals,6,wickets,Player_98,120,217,1,7
MATCH0854,2011-11-12,2011,Kolkata,Chennai Super Kings,Rajasthan Royals,Mumbai Indians,35,wickets,Player_95,90,157,2,8
MATCH0855,2017-07-14,2017,Mumbai,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,4,wickets,Player_15,149,80,4,5
MATCH0856,2022-03-14,2022,Jaipur,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,40,runs,Player_7,101,92,2,8
MATCH0857,2024-04-07,2024,Kolkata,Punjab Kings,Royal Challengers Bangalore,Mumbai Indians,48,runs,Player_71,235,223,5,3
MATCH0858,2018-11-15,2018,Jaipur,Punjab Kings,Royal Challengers Bangalore,Rajasthan Royals,12,wickets,Player_22,211,149,9,8
MATCH0859,2020-01-29,2020,Chennai,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,30,wickets,Player_34,101,134,0,1
MATCH0860,2017-11-02,2017,Bangalore,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,16,runs,Player_22,101,227,7,0
MATCH0861,2008-09-10,2008,Kolkata,Royal Challengers Bangalore,Chennai Super Kings,Sunrisers Hyderabad,1,wickets,Player_70,93,181,6,2
MATCH0862,2009-01-12,2009,Pune,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,17,wickets,Player_56,81,83,1,7
MATCH0863,2015-08-08,2015,Pune,Delhi Capitals,Punjab Kings,Delhi Capitals,40,runs,Player_37,123,94,10,5
MATCH0864,2020-09-16,2020,Delhi,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,25,runs,Player_53,117,81,8,6
MATCH0865,2012-06-18,2012,Chennai,Punjab Kings,Rajasthan Royals,Kolkata Knight Riders,12,runs,Player_63,147,100,9,9
MATCH0866,2018-04-13,2018,Mumbai,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,48,wickets,Player_33,177,155,0,10
MATCH0867,2012-03-04,2012,Bangalore,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,13,wickets,Player_91,156,224,9,2
MATCH0868,2020-03-27,2020,Delhi,Chennai Super Kings,Royal Challengers Bangalore,Mumbai Indians,38,wickets,Player_55,111,89,2,8
MATCH0869,2014-04-28,2014,Mumbai,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,36,wickets,Player_91,231,248,6,10
MATCH0870,2012-05-31,2012,Kolkata,Chennai Super Kings,Kolkata Knight Riders,Rajasthan Royals,38,wickets,Player_100,82,196,10,10
MATCH0871,2011-06-12,2011,Mumbai,Rajasthan Royals,Rajasthan Royals,Punjab Kings,35,runs,Player_54,241,231,9,2
MATCH0872,2017-09-25,2017,Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,Chennai Super Kings,17,wickets,Player_78,203,239,5,9
MATCH0873,2018-07-18,2018,Kolkata,Punjab Kings,Royal Challengers Bangalore,Chennai Super Kings,45,runs,Player_44,153,219,4,5
MATCH0874,2012-07-02,2012,Kolkata,Royal Challengers Bangalore,Punjab Kings,Mumbai Indians,45,runs,Player_43,114,174,8,8
MATCH0875,2025-06-24,2025,Pune,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,33,wickets,Player_25,186,189,1,0
MATCH0876,2024-12-25,2024,Chennai,Sunrisers Hyderabad,Sunrisers Hyderabad,Punjab Kings,43,wickets,Player_45,210,199,0,2
MATCH0877,2022-10-10,2022,Kolkata,Rajasthan Royals,Sunrisers Hyderabad,Chennai Super Kings,18,wickets,Player_87,103,241,6,10
MATCH0878,2014-10-05,2014,Pune,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,25,wickets,Player_89,141,224,4,7
MATCH0879,2012-07-24,2012,Jaipur,Rajasthan Royals,Mumbai Indians,Royal Challengers Bangalore,11,runs,Player_8,186,81,10,4
MATCH0880,2014-09-26,2014,Bangalore,Kolkata Knight Riders,Sunrisers Hyderabad,Chennai Super Kings,24,wickets,Player_44,220,100,0,6
MATCH0881,2012-03-02,2012,Hyderabad,Mumbai Indians,Royal Challengers Bangalore,Rajasthan Royals,33,runs,Player_95,122,189,3,2
MATCH0882,2017-02-16,2017,Jaipur,Delhi Capitals,Punjab Kings,Royal Challengers Bangalore,28,wickets,Player_29,138,144,2,7
MATCH0883,2011-04-11,2011,Jaipur,Royal Challengers Bangalore,Mumbai Indians,Chennai Super Kings,6,wickets,Player_32,186,220,1,2
MATCH0884,2016-04-07,2016,Bangalore,Royal Challengers Bangalore,Punjab Kings,Kolkata Knight Riders,1,runs,Player_25,84,94,0,2
MATCH0885,2015-07-02,2015,Kolkata,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,2,runs,Player_19,156,192,7,5
MATCH0886,2011-05-18,2011,Bangalore,Rajasthan Royals,Delhi Capitals,Punjab Kings,38,runs,Player_10,87,217,2,2
MATCH0887,2011-06-07,2011,Pune,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,41,runs,Player_57,214,214,8,8
MATCH0888,2024-10-21,2024,Chennai,Delhi Capitals,Delhi Capitals,Delhi Capitals,12,wickets,Player_53,177,229,1,0
MATCH0889,2018-08-21,2018,Hyderabad,Royal Challengers Bangalore,Kolkata Knight Riders,Rajasthan Royals,49,runs,Player_27,86,163,3,6
MATCH0890,2014-04-08,2014,Bangalore,Punjab Kings,Royal Challengers Bangalore,Rajasthan Royals,39,runs,Player_97,223,88,6,6
MATCH0891,2017-04-19,2017,Mumbai,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,41,wickets,Player_10,97,231,5,8
MATCH0892,2024-03-01,2024,Chennai,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,46,runs,Player_10,80,213,4,7
MATCH0893,2012-06-11,2012,Kolkata,Sunrisers Hyderabad,Mumbai Indians,Rajasthan Royals,1,runs,Player_3,131,150,6,3
MATCH0894,2017-12-17,2017,Kolkata,Punjab Kings,Punjab Kings,Chennai Super Kings,5,runs,Player_50,207,188,6,0
MATCH0895,2011-06-28,2011,Jaipur,Rajasthan Royals,Punjab Kings,Rajasthan Royals,27,runs,Player_92,207,111,3,7
MATCH0896,2017-10-09,2017,Pune,Chennai Super Kings,Sunrisers Hyderabad,Royal Challengers Bangalore,39,wickets,Player_93,202,249,8,5
MATCH0897,2017-06-11,2017,Hyderabad,Chennai Super Kings,Royal Challengers Bangalore,Delhi Capitals,18,wickets,Player_4,224,170,6,10
MATCH0898,2019-11-11,2019,Kolkata,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,19,runs,Player_78,221,137,1,8
MATCH0899,2018-12-16,2018,Delhi,Rajasthan Royals,Rajasthan Royals,Delhi Capitals,28,wickets,Player_2,136,122,0,4
MATCH0900,2017-12-02,2017,Delhi,Kolkata Knight Riders,Chennai Super Kings,Royal Challengers Bangalore,6,wickets,Player_48,224,130,0,10
MATCH0901,2016-12-11,2016,Bangalore,Royal Challengers Bangalore,Delhi Capitals,Chennai Super Kings,28,wickets,Player_55,81,82,9,4
MATCH0902,2014-10-24,2014,Mumbai,Punjab Kings,Royal Challengers Bangalore,Mumbai Indians,48,wickets,Player_81,247,96,8,7
MATCH0903,2019-09-03,2019,Pune,Mumbai Indians,Royal Challengers Bangalore,Delhi Capitals,48,wickets,Player_86,235,121,4,3
MATCH0904,2025-02-19,2025,Chennai,Kolkata Knight Riders,Rajasthan Royals,Mumbai Indians,30,wickets,Player_14,211,212,1,10
MATCH0905,2012-02-10,2012,Delhi,Delhi Capitals,Royal Challengers Bangalore,Punjab Kings,39,runs,Player_65,239,120,2,6
MATCH0906,2009-07-11,2009,Jaipur,Sunrisers Hyderabad,Royal Challengers Bangalore,Mumbai Indians,16,wickets,Player_87,169,223,6,0
MATCH0907,2015-07-16,2015,Chennai,Chennai Super Kings,Chennai Super Kings,Delhi Capitals,44,runs,Player_39,213,96,4,2
MATCH0908,2013-12-13,2013,Pune,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Capitals,30,runs,Player_59,197,195,9,10
MATCH0909,2017-03-22,2017,Pune,Mumbai Indians,Delhi Capitals,Sunrisers Hyderabad,36,wickets,Player_20,100,246,3,4
MATCH0910,2010-01-04,2010,Mumbai,Rajasthan Royals,Mumbai Indians,Punjab Kings,49,runs,Player_32,224,244,8,4
MATCH0911,2012-11-09,2012,Pune,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,42,wickets,Player_44,244,217,7,7
MATCH0912,2009-05-06,2009,Chennai,Mumbai Indians,Punjab Kings,Mumbai Indians,11,runs,Player_45,195,170,4,2
MATCH0913,2012-03-02,2012,Mumbai,Mumbai Indians,Royal Challengers Bangalore,Sunrisers Hyderabad,24,runs,Player_64,98,197,0,7
MATCH0914,2016-04-05,2016,Mumbai,Rajasthan Royals,Kolkata Knight Riders,Mumbai Indians,13,wickets,Player_52,169,193,5,6
MATCH0915,2009-05-15,2009,Kolkata,Sunrisers Hyderabad,Royal Challengers Bangalore,Punjab Kings,39,runs,Player_43,200,153,1,9
MATCH0916,2024-08-10,2024,Jaipur,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,30,wickets,Player_52,237,157,4,8
MATCH0917,2020-03-09,2020,Chennai,Sunrisers Hyderabad,Mumbai Indians,Chennai Super Kings,32,wickets,Player_47,246,221,8,2
MATCH0918,2010-04-03,2010,Delhi,Sunrisers Hyderabad,Mumbai Indians,Punjab Kings,46,runs,Player_55,216,153,2,4
MATCH0919,2021-12-21,2021,Delhi,Mumbai Indians,Delhi Capitals,Chennai Super Kings,44,runs,Player_32,211,138,5,1
MATCH0920,2024-02-23,2024,Chennai,Mumbai Indians,Sunrisers Hyderabad,Kolkata Knight Riders,41,wickets,Player_26,101,208,2,3
MATCH0921,2022-10-20,2022,Pune,Chennai Super Kings,Royal Challengers Bangalore,Sunrisers Hyderabad,12,runs,Player_43,154,102,10,6
MATCH0922,2013-06-01,2013,Delhi,Rajasthan Royals,Mumbai Indians,Chennai Super Kings,36,wickets,Player_88,175,167,4,8
MATCH0923,2012-02-15,2012,Hyderabad,Mumbai Indians,Mumbai Indians,Kolkata Knight Riders,11,runs,Player_18,230,147,0,0
MATCH0924,2020-05-24,2020,Delhi,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,28,runs,Player_53,235,172,9,4
MATCH0925,2012-03-14,2012,Mumbai,Rajasthan Royals,Delhi Capitals,Royal Challengers Bangalore,48,wickets,Player_56,136,226,5,4
MATCH0926,2022-11-29,2022,Chennai,Kolkata Knight Riders,Mumbai Indians,Delhi Capitals,29,runs,Player_7,171,112,8,4
MATCH0927,2019-03-04,2019,Jaipur,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,12,wickets,Player_87,144,211,3,4
MATCH0928,2015-06-10,2015,Mumbai,Chennai Super Kings,Rajasthan Royals,Delhi Capitals,24,runs,Player_3,244,127,0,5
MATCH0929,2021-11-07,2021,Mumbai,Chennai Super Kings,Chennai Super Kings,Delhi Capitals,9,runs,Player_100,166,97,2,9
MATCH0930,2025-01-21,2025,Pune,Delhi Capitals,Mumbai Indians,Mumbai Indians,43,wickets,Player_77,202,129,8,1
MATCH0931,2021-12-12,2021,Pune,Delhi Capitals,Delhi Capitals,Sunrisers Hyderabad,39,runs,Player_72,111,178,8,1
MATCH0932,2013-09-07,2013,Mumbai,Royal Challengers Bangalore,Punjab Kings,Mumbai Indians,32,wickets,Player_82,197,249,2,0
MATCH0933,2008-09-29,2008,Mumbai,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,35,runs,Player_35,112,235,1,9
