Date,Invoice ID,Store City,Product Category,Product Name,Quantity Sold,Unit Price,Discount %,Revenue,Profit
2024-12-17,INV49813,Pune,Home Appliances,Refrigerator,10,1374.26,15.58,11601.5,1123.88
2025-07-16,INV81419,Delhi,Home Appliances,Washing Machine,18,679.76,27.44,8878.21,1320.27
2025-09-09,INV33399,Bangalore,Home Appliances,AC,10,2663.94,6.06,25025.05,1802.17
2025-08-25,INV10679,Bangalore,Electronics,Headphones,17,3944.28,15.29,56800.39,6248.8
2024-07-05,INV96840,Hyderabad,Electronics,Headphones,5,1043.53,26.4,3840.19,341.77
2025-02-02,INV99359,Hyderabad,Fashion,Shoes,15,3209.83,20.98,38046.11,2754.63
2025-01-10,INV19912,Bangalore,Fashion,Dress,11,2383.04,29.43,18498.82,3664.17
2025-06-07,INV92939,Bangalore,Grocery,Wheat,18,185.98,12.11,2942.24,731.78
2024-01-05,INV42740,Bangalore,Electronics,Camera,12,908.31,21.74,8530.12,1288.65
2024-04-02,INV94939,Bangalore,Electronics,Laptop,10,3630.49,4.08,34823.66,7564.25
2024-05-07,INV41192,Hyderabad,Home Appliances,AC,18,3663.12,26.66,48357.58,3014.37
2025-09-29,INV30057,Ahmedabad,Grocery,Rice,19,2854.26,19.49,43661.33,4825.65
2025-10-06,INV29506,Ahmedabad,Electronics,Laptop,17,4190.38,15.36,60294.54,9369.86
2024-05-18,INV73734,Bangalore,Home Appliances,AC,12,1028.57,9.56,11162.86,1883.17
2024-06-26,INV52697,Mumbai,Home Appliances,AC,14,158.81,24.08,1687.96,350.43
2025-10-15,INV00418,Bangalore,Home Appliances,Refrigerator,18,507.96,3.03,8866.24,796.21
2024-07-17,INV03144,Ahmedabad,Electronics,Headphones,1,4607.11,2.81,4477.65,1079.17
2025-09-25,INV94457,Ahmedabad,Home Appliances,Washing Machine,2,2632.47,7.88,4850.06,986.77
2024-06-08,INV36270,Delhi,Home Appliances,Refrigerator,18,1611.99,23.67,22147.78,4127.4
2024-09-10,INV32092,Kolkata,Grocery,Spices,8,1255.47,27.95,7236.53,513.56
2025-09-02,INV89970,Delhi,Fashion,Jeans,5,4002.34,21.22,15765.22,1388.54
2025-07-25,INV87473,Kolkata,Electronics,Camera,14,923.38,28.68,9219.76,590.81
2024-11-30,INV29193,Hyderabad,Home Appliances,Mixer,7,2491.74,0.12,17421.25,2617.24
2025-08-21,INV61771,Pune,Fashion,Jeans,19,3238.85,19.52,49525.9,11062.32
2025-09-15,INV57461,Pune,Electronics,Smartwatch,7,519.5,16.32,3043.02,602.83
2024-04-15,INV68121,Ahmedabad,Electronics,Mobile,9,875.6,23.92,5995.41,1163.24
2024-08-27,INV21711,Hyderabad,Grocery,Sugar,7,911.19,10.12,5732.84,307.37
2025-02-10,INV19758,Pune,Home Appliances,Refrigerator,19,3116.93,19.9,47436.56,10305.98
2025-10-08,INV75001,Mumbai,Home Appliances,Microwave,19,4265.11,4.7,77228.35,18917.24
2025-10-06,INV47570,Bangalore,Home Appliances,Microwave,12,4908.04,2.92,57176.7,6324.5
2025-06-02,INV73998,Chennai,Electronics,Mobile,9,3338.9,13.58,25969.3,5638.14
2025-06-03,INV70336,Hyderabad,Electronics,Smartwatch,1,4226.22,5.85,3978.99,856.97
2024-09-30,INV66889,Bangalore,Home Appliances,Refrigerator,1,3582.36,6.23,3359.18,550.11
2024-07-01,INV47232,Chennai,Grocery,Rice,10,2288.46,4.28,21905.14,2801.38
2025-07-30,INV59496,Pune,Electronics,Smartwatch,18,4412.19,10.51,71072.44,4737.09
2023-12-12,INV86767,Ahmedabad,Fashion,Dress,16,2241.14,14.56,30637.28,6298.47
2025-01-10,INV89346,Kolkata,Home Appliances,Washing Machine,8,1846.19,18.03,12106.58,2660.07
2025-10-15,INV43597,Mumbai,Electronics,Camera,16,1616.45,10.27,23207.05,2062.94
2025-08-10,INV99302,Chennai,Grocery,Wheat,5,195.03,18.54,794.36,120.66
2024-02-11,INV85303,Mumbai,Home Appliances,Mixer,15,453.3,5.8,6405.13,1538.19
2023-11-15,INV17149,Bangalore,Electronics,Camera,10,310.91,1.13,3073.97,594.62
2024-01-12,INV40440,Kolkata,Home Appliances,Washing Machine,14,3736.52,5.05,49669.56,4370.27
2024-11-25,INV79458,Hyderabad,Grocery,Milk,3,3243.93,19.53,7831.17,1682.95
2024-04-24,INV45464,Hyderabad,Home Appliances,Washing Machine,11,3504.43,8.05,35445.56,8856.68
2024-10-05,INV46581,Pune,Home Appliances,Refrigerator,7,4607.82,29.05,22884.74,3618.32
2025-08-29,INV29856,Mumbai,Fashion,Jacket,13,3384.37,1.95,43138.87,6175.12
2024-06-25,INV38849,Mumbai,Fashion,Jacket,18,2931.62,10.7,47122.86,3904.32
2023-11-29,INV89835,Pune,Grocery,Milk,10,3336.86,10.15,29981.69,7108.8
2025-06-20,INV33100,Ahmedabad,Fashion,Dress,13,3604.6,17.44,38687.45,9267.73
2024-12-22,INV12086,Delhi,Electronics,Smartwatch,13,2673.76,0.84,34466.91,3423.64
2024-04-08,INV17585,Pune,Electronics,Headphones,13,1367.23,25.0,13330.49,1804.39
2024-06-01,INV80773,Ahmedabad,Grocery,Milk,1,3482.33,29.72,2447.38,258.39
2024-07-14,INV80431,Kolkata,Electronics,Camera,10,2229.85,16.46,18628.17,3898.08
2023-12-27,INV40788,Delhi,Home Appliances,Mixer,16,4448.57,9.87,64151.94,7243.88
2025-09-02,INV87720,Chennai,Grocery,Rice,4,286.52,10.57,1024.94,226.83
2025-02-27,INV85278,Mumbai,Electronics,Laptop,7,2152.73,11.57,13325.61,3105.98
2025-03-10,INV34058,Delhi,Electronics,Mobile,12,2353.12,1.75,27743.28,2842.43
2024-07-05,INV84807,Kolkata,Grocery,Spices,18,1966.87,23.53,27073.18,4022.51
2025-04-08,INV17762,Hyderabad,Fashion,Dress,10,4414.09,15.46,37316.72,7647.33
2024-05-31,INV59015,Bangalore,Home Appliances,Washing Machine,9,4774.39,26.23,31698.61,6073.08
2024-12-15,INV09714,Kolkata,Home Appliances,Refrigerator,19,1031.12,4.32,18744.94,4684.24
2025-10-03,INV07852,Kolkata,Home Appliances,Mixer,12,4213.43,29.91,35438.32,4822.04
2024-11-07,INV41682,Kolkata,Electronics,Laptop,3,1190.46,20.56,2837.1,699.0
2025-10-15,INV98616,Ahmedabad,Home Appliances,Mixer,10,2459.42,21.07,19412.2,4278.33
2025-01-20,INV67340,Bangalore,Electronics,Headphones,17,3843.44,19.74,52440.66,11263.17
2024-05-07,INV64223,Kolkata,Fashion,Dress,9,3584.09,27.74,23308.77,3576.18
2023-12-06,INV21114,Ahmedabad,Home Appliances,AC,8,2982.84,14.47,20409.78,3561.81
2025-02-13,INV77702,Bangalore,Electronics,Mobile,16,4191.81,4.91,63775.87,6721.4
2025-07-01,INV41773,Chennai,Fashion,T-Shirt,17,4831.81,3.92,78920.85,9815.18
2024-04-28,INV13595,Mumbai,Electronics,Mobile,17,4816.64,18.23,66955.63,16516.44
2024-07-22,INV20962,Ahmedabad,Electronics,Laptop,12,3309.08,8.6,36293.99,5876.85
2024-06-21,INV34374,Chennai,Electronics,Headphones,10,4619.69,6.2,43332.69,9742.13
2024-07-31,INV17484,Delhi,Electronics,Headphones,13,3748.82,6.28,45674.12,7189.87
2024-03-25,INV61106,Delhi,Electronics,Camera,11,2384.91,28.79,18681.24,3460.35
2025-05-29,INV74225,Chennai,Grocery,Spices,12,3690.54,2.4,43223.6,5268.65
2024-11-04,INV46840,Chennai,Fashion,T-Shirt,11,4634.66,0.27,50843.61,3309.03
2025-10-08,INV01527,Pune,Electronics,Headphones,11,2326.71,18.21,20933.18,1835.84
2025-02-08,INV90107,Mumbai,Grocery,Spices,7,4897.35,20.89,27120.06,5000.81
2024-03-15,INV14270,Kolkata,Fashion,Jeans,11,1703.82,15.65,15808.89,2642.15
2025-05-16,INV20892,Hyderabad,Electronics,Mobile,9,3579.42,10.99,28674.38,1737.3
2025-10-25,INV55487,Chennai,Home Appliances,Washing Machine,17,1651.45,5.51,26527.74,4387.35
2025-04-10,INV61267,Chennai,Home Appliances,AC,6,3500.21,16.8,17473.05,2224.19
2025-10-16,INV55832,Mumbai,Fashion,Shoes,1,438.62,26.44,322.65,21.16
2025-04-30,INV22420,Ahmedabad,Fashion,Shoes,8,2866.16,26.45,16864.49,4020.18
2024-08-01,INV69349,Pune,Fashion,Shoes,10,3362.31,12.31,29484.1,4249.84
2025-10-19,INV82194,Mumbai,Grocery,Wheat,13,3963.04,13.62,44502.56,4910.08
2025-08-18,INV91339,Pune,Electronics,Laptop,3,1397.96,3.53,4045.84,406.2
2025-02-10,INV71623,Chennai,Electronics,Laptop,8,2690.73,17.89,17674.87,2177.64
2025-09-08,INV95809,Bangalore,Grocery,Rice,2,627.9,3.87,1207.2,189.98
2024-06-01,INV56520,Ahmedabad,Home Appliances,Refrigerator,13,332.62,20.18,3451.46,538.72
2024-07-14,INV78541,Mumbai,Home Appliances,Mixer,15,2533.41,21.76,29732.1,2159.93
2025-09-22,INV93796,Chennai,Fashion,Dress,10,3847.5,29.18,27247.99,2920.12
2024-07-18,INV02121,Kolkata,Electronics,Camera,10,3729.31,13.14,32392.79,6917.73
2025-04-25,INV25863,Pune,Grocery,Spices,18,4741.92,2.08,83579.19,11808.29
2025-09-16,INV85283,Pune,Electronics,Smartwatch,9,2065.03,20.33,14806.88,1411.79
2025-02-17,INV86389,Bangalore,Electronics,Headphones,11,2082.46,26.96,16731.32,3835.68
2025-08-16,INV78065,Pune,Grocery,Wheat,18,489.43,25.95,6523.61,744.5
2025-09-03,INV00010,Ahmedabad,Fashion,Shoes,2,2629.81,4.49,5023.46,317.06
2024-02-04,INV37108,Chennai,Electronics,Laptop,2,1827.05,24.25,2767.98,353.23
2024-01-28,INV79251,Chennai,Electronics,Smartwatch,4,1693.4,22.33,5261.06,422.97
2025-10-30,INV72243,Kolkata,Fashion,T-Shirt,14,4372.89,1.25,60455.2,13066.01
2024-09-20,INV82235,Pune,Grocery,Spices,2,2661.52,19.66,4276.53,413.27
2025-06-14,INV40787,Bangalore,Electronics,Headphones,5,2671.38,12.03,11750.06,1286.38
2024-08-18,INV81481,Chennai,Electronics,Headphones,10,3961.15,6.53,37024.87,6864.69
2025-09-23,INV04905,Kolkata,Home Appliances,Microwave,19,1826.4,18.3,28351.21,3586.34
2024-07-07,INV01105,Mumbai,Fashion,Shoes,9,2061.71,25.54,13816.34,2897.24
2023-11-13,INV25404,Hyderabad,Grocery,Sugar,4,1175.24,10.18,4222.4,631.84
2025-03-16,INV24799,Ahmedabad,Fashion,Jeans,12,695.73,0.38,8317.03,671.95
2024-10-24,INV53025,Ahmedabad,Fashion,Jacket,16,3872.72,2.27,60556.95,13051.01
2025-10-27,INV34466,Chennai,Grocery,Rice,8,494.02,28.85,2811.96,594.6
2024-05-17,INV91646,Hyderabad,Home Appliances,Microwave,11,4670.6,10.34,46064.26,3786.34
2025-10-04,INV11964,Hyderabad,Grocery,Rice,13,68.96,7.14,832.47,197.87
2024-07-05,INV46959,Mumbai,Fashion,Dress,9,2872.43,25.86,19166.58,2787.24
2024-11-08,INV04446,Mumbai,Fashion,Jacket,9,416.67,29.78,2633.27,346.48
2025-03-07,INV31029,Mumbai,Fashion,T-Shirt,7,912.34,28.89,4541.35,386.54
2024-09-15,INV72369,Kolkata,Electronics,Mobile,9,1469.89,8.41,12116.45,992.94
2025-04-17,INV41158,Kolkata,Grocery,Wheat,9,2742.95,16.79,20541.68,3163.89
2023-12-09,INV63099,Chennai,Electronics,Mobile,4,608.56,26.1,1798.9,318.8
2024-03-23,INV38500,Kolkata,Home Appliances,Refrigerator,8,826.74,0.45,6584.16,741.0
2024-02-12,INV70894,Delhi,Fashion,Jeans,1,2435.41,15.09,2067.91,234.06
2024-02-22,INV60655,Chennai,Home Appliances,Microwave,9,4709.01,25.86,31421.34,5117.18
2023-11-21,INV73017,Pune,Grocery,Wheat,1,577.43,20.65,458.19,46.72
2023-12-29,INV20572,Hyderabad,Electronics,Smartwatch,11,782.9,2.96,8356.99,1386.93
2025-09-18,INV59221,Hyderabad,Fashion,Dress,17,3710.4,12.79,55009.28,6421.83
2024-03-31,INV66406,Bangalore,Fashion,Jacket,6,307.76,0.38,1839.54,384.66
2023-12-05,INV24577,Mumbai,Fashion,Jacket,1,1216.05,27.98,875.8,194.34
2024-07-28,INV83578,Mumbai,Fashion,Shoes,10,4664.04,23.11,35861.8,7155.87
2024-11-18,INV13123,Delhi,Fashion,Jeans,10,665.95,28.87,4736.9,511.51
2024-05-10,INV05492,Delhi,Grocery,Spices,12,4596.68,27.12,40200.72,3268.55
2025-10-05,INV53287,Pune,Fashion,Dress,11,839.0,29.04,6548.9,1525.57
2025-02-28,INV55314,Mumbai,Fashion,Jeans,2,472.77,27.28,687.6,61.01
2025-04-17,INV13116,Delhi,Electronics,Camera,6,405.09,6.8,2265.26,535.28
2025-03-03,INV56809,Mumbai,Electronics,Smartwatch,19,146.04,9.81,2502.56,439.43
2023-11-07,INV27333,Kolkata,Grocery,Sugar,7,405.94,27.27,2066.68,499.21
2025-07-22,INV60412,Delhi,Fashion,T-Shirt,4,1551.65,11.79,5474.84,470.45
2024-12-10,INV77503,Ahmedabad,Grocery,Milk,13,2540.21,2.49,32200.46,5602.89
2024-11-22,INV91272,Kolkata,Fashion,Dress,9,2417.5,5.42,20578.24,3027.6
2024-05-06,INV55174,Delhi,Home Appliances,Washing Machine,9,98.41,2.25,865.76,136.04
2025-05-11,INV43818,Kolkata,Fashion,Dress,14,1074.02,10.75,13419.88,1071.98
2024-10-25,INV17279,Delhi,Electronics,Smartwatch,9,4508.76,27.9,29257.34,3707.3
2025-04-24,INV33927,Delhi,Grocery,Wheat,8,68.1,9.6,492.5,66.17
2025-10-10,INV93829,Pune,Grocery,Sugar,8,237.03,19.3,1530.27,156.86
2025-07-25,INV39308,Pune,Fashion,T-Shirt,4,4019.47,25.54,11971.59,1755.19
2025-05-06,INV19533,Chennai,Home Appliances,Washing Machine,11,4638.67,19.45,41100.94,5175.43
2025-06-05,INV28628,Hyderabad,Home Appliances,AC,12,3095.97,12.36,32559.7,7712.81
2024-09-10,INV27204,Ahmedabad,Electronics,Smartwatch,4,2769.67,19.69,8897.29,1125.04
2025-03-22,INV62730,Mumbai,Grocery,Wheat,6,3287.68,15.35,16698.13,1365.66
2025-08-27,INV34111,Ahmedabad,Electronics,Laptop,13,294.28,17.08,3172.22,401.43
2024-05-31,INV88438,Kolkata,Fashion,Jacket,9,4342.4,20.19,31191.02,1852.52
2024-07-24,INV30477,Ahmedabad,Grocery,Rice,13,3568.93,29.2,32848.43,6836.2
2024-07-18,INV64592,Mumbai,Home Appliances,Refrigerator,8,510.88,14.04,3513.22,799.29
2024-12-12,INV74343,Kolkata,Home Appliances,Refrigerator,17,3528.02,28.68,42775.13,6684.38
2024-01-23,INV61503,Mumbai,Fashion,Dress,12,3228.45,8.94,35277.92,2656.18
2025-03-11,INV39447,Kolkata,Fashion,T-Shirt,13,3319.33,14.12,37058.33,3327.32
2025-08-02,INV17944,Kolkata,Home Appliances,Mixer,12,2208.43,22.46,20549.0,4430.06
2025-06-24,INV35289,Kolkata,Home Appliances,Mixer,19,1010.94,16.1,16115.39,3818.77
2023-11-09,INV71465,Kolkata,Grocery,Wheat,5,2175.77,14.12,9342.76,761.19
2025-01-12,INV53554,Ahmedabad,Grocery,Milk,15,1776.37,20.82,21097.95,1728.48
2024-01-04,INV72606,Hyderabad,Fashion,T-Shirt,18,4562.31,10.37,73605.57,12829.56
2024-05-05,INV37729,Bangalore,Grocery,Sugar,11,4164.67,23.0,35274.75,4237.5
2025-06-05,INV35576,Chennai,Electronics,Headphones,15,51.19,7.24,712.26,65.28
2023-12-07,INV73396,Bangalore,Grocery,Wheat,9,1434.39,5.75,12167.21,1835.46
2025-01-18,INV71816,Chennai,Home Appliances,Mixer,13,438.75,10.69,5094.02,1016.41
2025-03-18,INV64651,Kolkata,Home Appliances,Mixer,18,4799.98,23.78,65853.81,11245.24
2024-07-18,INV05873,Chennai,Electronics,Headphones,12,4922.39,11.5,52275.78,4205.36
2025-02-26,INV97673,Ahmedabad,Grocery,Wheat,4,2949.6,17.6,9721.88,1352.76
2025-10-29,INV70340,Hyderabad,Fashion,Jeans,12,810.74,25.89,7210.07,744.11
2025-02-19,INV59208,Chennai,Grocery,Sugar,9,795.52,27.98,5156.4,652.86
2024-10-13,INV80242,Hyderabad,Home Appliances,Mixer,14,1065.68,14.61,12739.78,2874.74
2024-10-17,INV54889,Chennai,Grocery,Sugar,19,2444.79,14.71,39618.07,2929.73
2024-10-04,INV84882,Mumbai,Fashion,T-Shirt,16,125.11,8.51,1831.41,251.48
2025-07-26,INV93867,Chennai,Home Appliances,Refrigerator,8,2512.95,4.65,19168.78,1659.72
2025-10-25,INV58373,Mumbai,Home Appliances,AC,4,4866.16,6.64,18172.19,3836.54
2024-09-07,INV56168,Hyderabad,Home Appliances,Mixer,17,2876.91,0.27,48775.42,4953.74
2023-11-08,INV38833,Hyderabad,Electronics,Smartwatch,2,3258.11,0.55,6480.38,1171.65
2025-02-14,INV67820,Bangalore,Fashion,Jeans,9,4973.24,14.46,38286.99,7703.37
2025-06-28,INV44450,Mumbai,Grocery,Milk,10,2982.79,25.07,22350.05,1312.67
2025-03-17,INV79164,Kolkata,Electronics,Laptop,6,95.37,6.04,537.66,130.01
2025-06-06,INV76556,Delhi,Fashion,Shoes,15,381.61,0.85,5675.49,561.58
2024-11-15,INV36014,Ahmedabad,Grocery,Milk,5,4595.51,12.24,20165.1,1779.68
2024-03-15,INV50097,Hyderabad,Grocery,Milk,4,1668.12,0.32,6651.13,1265.06
2024-05-28,INV89466,Pune,Electronics,Smartwatch,8,2693.48,26.38,15863.52,2094.06
2024-09-26,INV99142,Kolkata,Grocery,Rice,18,4728.36,8.48,77893.11,11074.36
2025-04-02,INV71569,Kolkata,Fashion,Jeans,11,4340.93,18.79,38777.96,7127.8
2025-07-27,INV84290,Chennai,Fashion,Dress,3,706.24,23.24,1626.33,167.45
2024-04-25,INV89800,Ahmedabad,Grocery,Sugar,15,3781.38,6.57,52994.15,7345.41
2025-07-18,INV09193,Mumbai,Home Appliances,AC,19,564.6,28.87,7630.4,1740.07
2025-05-13,INV32276,Ahmedabad,Electronics,Headphones,11,1626.34,21.93,13966.52,1502.01
2025-04-01,INV71068,Hyderabad,Fashion,Jeans,18,3164.64,20.98,45012.57,8652.51
2025-02-07,INV06263,Bangalore,Grocery,Sugar,6,3793.36,8.28,20875.62,4822.11
2024-10-23,INV00029,Bangalore,Home Appliances,Refrigerator,19,4048.31,10.69,68695.37,4821.7
2024-03-26,INV04204,Chennai,Home Appliances,Microwave,12,2018.98,9.74,21867.98,5385.85
2024-01-09,INV33905,Chennai,Grocery,Sugar,4,1179.1,27.67,3411.37,574.86
2025-09-19,INV67054,Mumbai,Grocery,Rice,6,3045.1,16.8,15201.14,2238.84
2025-09-03,INV22966,Kolkata,Grocery,Spices,16,4073.03,16.25,54578.6,4159.76
2024-08-11,INV04593,Bangalore,Electronics,Mobile,19,1876.64,4.07,34204.95,5256.61
2024-03-19,INV53812,Kolkata,Grocery,Rice,19,958.72,7.58,16834.93,2210.89
2024-09-25,INV38333,Pune,Home Appliances,Microwave,7,2308.77,5.12,15333.93,1586.17
2025-10-19,INV40956,Ahmedabad,Fashion,T-Shirt,4,562.39,3.22,2177.12,152.91
2025-07-20,INV73560,Pune,Electronics,Laptop,15,1261.34,3.95,18172.76,2007.28
2024-03-28,INV45783,Kolkata,Home Appliances,Washing Machine,9,2754.63,17.08,20557.25,2438.8
2024-09-19,INV78471,Bangalore,Home Appliances,Mixer,7,278.04,16.32,1628.65,191.71
2025-06-07,INV75929,Hyderabad,Grocery,Sugar,14,3326.41,13.02,40506.36,8663.73
2024-06-23,INV78797,Ahmedabad,Home Appliances,AC,18,3492.28,24.76,47296.65,2894.58
2024-05-01,INV57849,Pune,Electronics,Mobile,1,4071.45,25.6,3029.16,705.39
2024-10-25,INV26983,Delhi,Fashion,Dress,10,2004.98,7.62,18522.01,4564.32
2025-05-05,INV11960,Delhi,Home Appliances,Washing Machine,13,3939.06,9.77,46204.78,9860.1
2024-07-22,INV78373,Kolkata,Grocery,Spices,15,290.39,13.44,3770.42,524.57
2024-10-25,INV47639,Delhi,Grocery,Wheat,4,660.26,4.42,2524.31,141.23
2024-08-31,INV72265,Delhi,Fashion,T-Shirt,13,3804.0,18.18,40461.63,6638.24
2024-10-05,INV05916,Delhi,Grocery,Sugar,1,2661.1,24.75,2002.48,443.19
2024-01-07,INV14037,Ahmedabad,Home Appliances,Mixer,15,2796.39,10.23,37654.79,9126.5
2024-09-01,INV39180,Kolkata,Grocery,Rice,1,845.53,29.35,597.37,48.81
2023-12-18,INV23915,Hyderabad,Electronics,Smartwatch,18,3214.96,3.87,55629.74,7569.17
2024-10-09,INV62473,Hyderabad,Grocery,Rice,17,250.9,27.41,3096.18,670.63
2024-09-15,INV99297,Mumbai,Fashion,Shoes,17,204.51,29.01,2468.09,383.34
2024-07-08,INV00703,Ahmedabad,Electronics,Camera,6,3359.1,29.18,14273.49,2445.98
2023-12-06,INV02030,Delhi,Grocery,Rice,12,2683.83,14.47,27545.76,5249.49
2025-01-21,INV23986,Kolkata,Electronics,Headphones,10,3324.88,7.09,30891.46,2149.16
2024-08-03,INV69479,Pune,Home Appliances,Mixer,13,328.42,2.42,4166.14,1035.51
2024-05-06,INV41314,Ahmedabad,Electronics,Camera,11,4723.0,11.89,45775.79,8641.22
2025-11-01,INV23622,Pune,Grocery,Spices,11,1375.48,13.65,13065.0,1883.41
2025-08-22,INV98859,Bangalore,Home Appliances,Refrigerator,5,3246.51,0.41,16166.0,1332.63
2025-03-10,INV35451,Chennai,Fashion,T-Shirt,4,3410.0,5.28,12919.81,2497.96
2024-04-29,INV60600,Pune,Fashion,Shoes,1,3291.12,11.7,2906.06,258.38
2024-12-08,INV95726,Ahmedabad,Fashion,Jacket,9,2916.69,5.67,24761.82,5699.71
2024-03-23,INV22702,Delhi,Fashion,Shoes,8,542.51,18.13,3553.22,263.62
2024-03-17,INV51774,Pune,Home Appliances,Refrigerator,13,2964.61,2.68,37507.06,5108.33
2024-07-06,INV19894,Ahmedabad,Fashion,Jeans,2,3452.81,9.76,6231.63,429.66
2024-12-20,INV29658,Ahmedabad,Electronics,Laptop,7,3266.83,0.74,22698.59,4813.28
2024-04-21,INV85179,Pune,Fashion,Shoes,11,4072.43,3.86,43067.58,2311.7
2025-06-29,INV95904,Bangalore,Grocery,Rice,18,3148.62,4.52,54113.44,7781.95
2025-04-13,INV92083,Kolkata,Grocery,Sugar,4,2590.19,14.87,8820.11,1027.96
2024-10-18,INV94290,Mumbai,Grocery,Wheat,4,2261.11,7.62,8355.25,1796.6
2024-05-03,INV53730,Chennai,Home Appliances,Microwave,11,1558.57,5.45,16209.91,1089.02
2025-06-07,INV90724,Delhi,Home Appliances,Washing Machine,4,1982.36,12.47,6940.64,998.31
2025-07-23,INV37667,Hyderabad,Electronics,Laptop,12,1582.68,19.91,15210.82,2785.97
2023-11-16,INV50940,Delhi,Grocery,Sugar,12,4222.6,15.61,42761.43,9499.97
2024-05-12,INV41131,Mumbai,Grocery,Milk,4,2280.99,22.61,7061.03,1702.61
2025-08-09,INV39957,Ahmedabad,Electronics,Smartwatch,9,1317.3,19.52,9541.47,698.96
2025-07-24,INV25681,Chennai,Fashion,T-Shirt,3,3401.03,14.92,8680.79,597.22
2024-10-15,INV26775,Pune,Home Appliances,Refrigerator,1,4805.54,9.61,4343.73,1082.72
2025-07-26,INV98042,Kolkata,Fashion,T-Shirt,14,4512.16,16.72,52608.18,11768.2
2025-07-31,INV16684,Hyderabad,Electronics,Headphones,6,3505.96,8.74,19197.23,2250.53
2025-09-03,INV75604,Pune,Home Appliances,Mixer,16,2021.34,14.92,27516.1,5048.74
2024-03-13,INV81496,Delhi,Grocery,Spices,3,520.71,1.63,1536.67,299.8
2025-05-24,INV99331,Bangalore,Electronics,Smartwatch,13,3409.37,12.63,38723.97,9382.18
2025-03-02,INV96719,Bangalore,Grocery,Milk,7,591.31,11.92,3645.78,427.9
2024-01-18,INV10742,Kolkata,Home Appliances,Microwave,7,2542.92,26.01,13170.55,3167.97
2024-05-05,INV75987,Pune,Home Appliances,AC,2,4859.01,8.29,8912.4,1858.04
2024-04-07,INV04951,Delhi,Fashion,T-Shirt,4,1305.4,26.51,3837.35,622.78
2023-12-03,INV38472,Ahmedabad,Home Appliances,Washing Machine,13,161.71,3.39,2030.96,349.11
2025-10-23,INV35245,Kolkata,Electronics,Camera,10,1234.09,23.61,9427.21,577.67
2024-11-11,INV20699,Bangalore,Fashion,T-Shirt,10,2823.73,21.86,22064.63,2669.14
2024-06-23,INV38163,Bangalore,Fashion,T-Shirt,18,2760.7,19.21,40146.65,4090.54
2025-01-31,INV47272,Pune,Grocery,Sugar,15,785.73,13.68,10173.63,1510.49
2024-01-18,INV22433,Chennai,Electronics,Camera,8,2053.04,11.81,14484.61,1280.07
2024-04-22,INV66795,Delhi,Electronics,Camera,10,3754.61,28.84,26717.8,3788.42
2024-12-25,INV32533,Mumbai,Fashion,Shoes,3,571.06,17.18,1418.86,212.99
2025-02-24,INV33777,Ahmedabad,Home Appliances,Mixer,5,2275.51,5.66,10733.58,1626.99
2025-08-28,INV33867,Kolkata,Home Appliances,Microwave,14,3335.77,3.4,45112.95,8757.47
2024-09-19,INV83992,Pune,Grocery,Milk,11,4603.36,1.65,49801.45,10663.9
2025-09-16,INV47875,Kolkata,Fashion,Dress,14,3548.26,8.94,45234.64,5989.94
2024-10-14,INV96041,Hyderabad,Electronics,Camera,11,4587.38,21.16,39783.59,7334.34
2024-06-04,INV05172,Chennai,Fashion,T-Shirt,9,644.79,16.04,4872.29,901.5
2024-05-28,INV74491,Ahmedabad,Home Appliances,Microwave,1,417.17,5.76,393.14,85.7
2024-10-22,INV46572,Bangalore,Home Appliances,Microwave,17,631.91,29.71,7550.88,693.78
2025-11-03,INV50928,Bangalore,Fashion,T-Shirt,5,1557.65,5.28,7377.03,1529.3
2025-03-21,INV06659,Pune,Grocery,Wheat,7,980.12,18.74,5575.12,653.91
2024-07-17,INV70130,Pune,Fashion,Dress,16,4514.48,11.92,63621.66,6302.1
2025-04-16,INV14373,Hyderabad,Grocery,Milk,17,4635.09,28.85,56063.73,4927.89
2024-11-25,INV96970,Ahmedabad,Grocery,Milk,9,3661.11,10.42,29516.6,5496.29
2023-12-17,INV21742,Ahmedabad,Home Appliances,Mixer,9,2060.24,3.38,17915.43,2962.79
2024-08-31,INV75744,Chennai,Grocery,Wheat,14,4918.81,20.02,55076.9,3236.83
2023-12-22,INV05783,Kolkata,Fashion,Jacket,10,2277.62,9.98,20503.14,2822.46
2023-11-09,INV93399,Ahmedabad,Grocery,Spices,17,2597.13,6.0,41502.14,4727.84
2024-09-28,INV60893,Delhi,Home Appliances,Microwave,11,4070.97,22.57,34673.67,6957.71
2025-08-04,INV29442,Hyderabad,Grocery,Spices,9,3229.28,1.15,28729.29,5007.31
2025-02-18,INV96614,Chennai,Grocery,Rice,9,3372.55,0.94,30067.63,5872.19
2024-10-21,INV39250,Delhi,Home Appliances,Washing Machine,15,3836.15,5.24,54527.04,6240.73
2024-10-28,INV31271,Ahmedabad,Electronics,Mobile,4,2910.49,22.48,9024.85,2192.48
2025-07-24,INV19893,Chennai,Grocery,Sugar,3,2672.88,18.45,6539.2,957.89
2025-08-06,INV32538,Chennai,Fashion,Jeans,11,888.51,18.62,7953.76,1541.42
2025-05-26,INV01785,Chennai,Fashion,Shoes,19,4418.23,17.47,69280.94,5221.62
